angle_deg,freq_Hz,S11_re,S11_im,S21_re,S21_im,S11_dB,S21_dB
10.0,1100000000,-9.199000000e-05,-7.801700000e-05,-2.664980000e-03,-2.186682000e-03,-78.371725,-49.250484
10.0,1120000000,-9.175500000e-05,-7.775500000e-05,2.891970000e-03,-1.163031000e-03,-78.396870,-50.125066
10.0,1140000000,-9.234200000e-05,-7.747800000e-05,-7.654892000e-03,-2.282307000e-03,-78.377378,-41.951365
10.0,1160000000,-9.164500000e-05,-7.780000000e-05,5.306848000e-03,7.529660000e-04,-78.400827,-45.416705
10.0,1180000000,-9.213400000e-05,-7.710400000e-05,4.587800000e-05,2.384549000e-03,-78.406223,-52.450268
10.0,1200000000,-9.172200000e-05,-7.690600000e-05,-2.467357000e-03,-2.205820000e-04,-78.438309,-52.120788
10.0,1220000000,-9.108800000e-05,-7.786500000e-05,-7.220580000e-04,1.166649800e-02,-78.428461,-38.644586
10.0,1240000000,-9.173000000e-05,-7.778100000e-05,6.263607000e-03,-5.333384000e-03,-78.397033,-41.695540
10.0,1260000000,-9.198700000e-05,-7.759000000e-05,-6.861684000e-03,1.608565000e-03,-78.391770,-43.039042
10.0,1280000000,-9.164200000e-05,-7.693000000e-05,-3.244394000e-03,-2.604555000e-03,-78.441637,-47.617080
10.0,1300000000,-9.210300000e-05,-7.776100000e-05,1.303834800e-02,6.601592000e-03,-78.377423,-36.704404
10.0,1320000000,-9.180600000e-05,-7.745900000e-05,1.489146200e-02,-1.552752000e-03,-78.407867,-36.494289
10.0,1340000000,-9.172200000e-05,-7.817500000e-05,2.355759000e-03,1.216071000e-03,-78.379061,-51.531417
10.0,1360000000,-9.120400000e-05,-7.820100000e-05,-3.595220000e-03,1.982564400e-02,-78.406264,-33.914935
10.0,1380000000,-9.291100000e-05,-7.765000000e-05,1.124167400e-02,-2.530691000e-03,-78.338075,-38.768685
10.0,1400000000,-9.199100000e-05,-7.731100000e-05,1.699850000e-02,-1.256138000e-03,-78.404528,-35.368137
10.0,1420000000,-9.182100000e-05,-7.779400000e-05,7.518337000e-03,-8.301262000e-03,-78.391414,-39.015766
10.0,1440000000,-9.107800000e-05,-7.717000000e-05,7.063884000e-03,1.309659600e-02,-78.461726,-36.547846
10.0,1460000000,-9.176700000e-05,-7.737500000e-05,6.709019000e-03,-6.597793000e-03,-78.413941,-40.528516
10.0,1480000000,-9.261200000e-05,-7.297000000e-05,5.261905000e-03,1.593557000e-03,-78.569351,-45.196040
10.0,1500000000,-9.353200000e-05,-7.624200000e-05,-6.347351000e-03,-1.697336600e-02,-78.368065,-34.836180
10.0,1520000000,-8.890100000e-05,-7.903100000e-05,-8.211083000e-03,1.893602400e-02,-78.492655,-33.705956
10.0,1540000000,-9.058100000e-05,-7.591000000e-05,-7.911868000e-03,-7.306600000e-05,-78.548892,-42.034049
10.0,1560000000,-9.119700000e-05,-7.598200000e-05,-4.838577000e-03,5.772229000e-03,-78.510842,-42.461837
