angle_deg,freq_Hz,S11_re,S11_im,S21_re,S21_im,S11_dB,S21_dB
262.0,2100000000,4.085175000e-05,-4.162087500e-04,1.019907171e-01,-1.431428465e-01,-67.572137,-15.101542
262.0,2120000000,5.918162500e-05,-4.001642500e-04,1.045844396e-01,-1.133082340e-01,-67.861267,-16.238491
262.0,2140000000,1.043830000e-04,-4.145766250e-04,1.835634525e-02,-8.412644750e-02,-67.380961,-21.299348
262.0,2160000000,1.161512500e-04,-4.115052500e-04,8.625987525e-02,-4.669502512e-02,-67.379580,-20.167711
262.0,2180000000,1.218557500e-04,-3.428228750e-04,2.181731755e-01,4.555930300e-02,-68.781896,-13.038605
262.0,2200000000,4.490575000e-05,-2.268522500e-04,2.043397880e-01,5.160229600e-02,-72.718210,-13.524454
262.0,2220000000,-2.846535000e-04,-2.351007500e-04,-3.271220400e-02,-8.397450650e-02,-68.655042,-20.903474
262.0,2240000000,-5.394550000e-05,-3.639055000e-04,1.022316178e-01,-4.018723788e-02,-68.685824,-19.184252
262.0,2260000000,1.573250000e-06,-4.005127500e-04,7.591072275e-02,-8.274420600e-02,-67.947606,-18.993179
262.0,2280000000,2.348812500e-05,-4.167376250e-04,8.831550250e-03,-1.468285810e-01,-67.588972,-16.648104
262.0,2300000000,2.333212500e-05,-4.058250000e-04,8.242059000e-03,-8.443469800e-02,-67.818892,-21.428395
262.0,2320000000,5.139812500e-05,-3.273625000e-04,7.485088513e-02,-1.566288960e-01,-69.593661,-15.209250
262.0,2340000000,9.975000000e-05,-3.026868750e-04,3.422489175e-02,-7.112437225e-02,-69.932371,-22.055106
262.0,2360000000,1.203353750e-04,-3.069175000e-04,8.711470075e-02,-7.710942950e-02,-69.638545,-18.685470
262.0,2380000000,4.429675000e-05,-3.333962500e-04,2.173129400e-02,-2.901409875e-02,-69.464788,-28.813825
262.0,2400000000,-1.050891250e-04,-3.498331250e-04,1.429924151e-01,6.444704000e-03,-68.747565,-16.884927
262.0,2420000000,-9.092425000e-05,-4.379007500e-04,-3.108936350e-02,-5.147574925e-02,-66.989173,-24.417354
262.0,2440000000,-7.343275000e-05,-4.510136250e-04,1.395145760e-01,-4.602080000e-02,-66.802577,-16.659037
262.0,2460000000,-1.781937500e-05,-2.570695000e-04,1.119851475e-01,9.996808650e-02,-71.778172,-16.471561
262.0,2480000000,9.152825000e-05,-2.996743750e-04,4.775453938e-02,-8.769540812e-02,-70.079675,-20.012621
262.0,2500000000,7.699475000e-05,-3.363502500e-04,1.607215575e-01,-7.024963600e-02,-69.242353,-15.119229
262.0,2520000000,9.160200000e-05,-3.141853750e-04,-7.249163000e-03,-1.462011990e-01,-69.701968,-16.690317
262.0,2540000000,5.068162500e-05,-2.647696250e-04,-1.002531725e-02,-1.926655940e-01,-71.386354,-14.292174
262.0,2560000000,-2.073625000e-05,-3.853903750e-04,6.514539875e-02,-7.249945275e-02,-68.269428,-20.222721
262.0,2580000000,-1.132253750e-04,-4.868891250e-04,8.357691162e-02,-1.441203700e-02,-66.022668,-21.431016
262.0,2600000000,8.059975000e-05,-4.707167500e-04,8.393858163e-02,-7.422380300e-02,-66.419307,-19.011882
262.0,2620000000,-9.982575000e-05,-4.517997500e-04,4.485548375e-02,-1.965372250e-03,-66.694073,-26.955359
262.0,2640000000,-4.316475000e-05,-2.290585000e-04,3.529382875e-02,-1.121918138e-02,-72.649524,-28.627965
262.0,2660000000,-7.684125000e-06,-2.241996250e-04,5.481483737e-02,1.197155800e-02,-72.982204,-25.019674
262.0,2680000000,-4.053775000e-05,-1.668787500e-04,6.577367050e-02,4.731730500e-03,-75.302983,-23.616540
262.0,2700000000,-9.538712500e-05,-1.096300000e-04,2.946411150e-02,-1.039935400e-02,-76.753587,-30.104254
262.0,2720000000,-1.259992500e-04,4.271400000e-05,7.318006425e-02,-1.852871850e-02,-77.520195,-22.442291
262.0,2740000000,-1.866460000e-04,1.698161250e-04,7.907597550e-02,6.191796075e-02,-71.960362,-19.962447
262.0,2760000000,-1.826803750e-04,6.879225000e-05,1.048335685e-01,-8.654200750e-03,-74.190238,-19.560497
262.0,2780000000,1.481392500e-04,1.115521250e-04,5.491011875e-02,-5.617910750e-02,-74.635790,-22.096294
262.0,2800000000,1.085173750e-04,-7.395062500e-05,6.389953950e-02,-5.116345363e-02,-77.633440,-21.738701
262.0,2820000000,1.614903750e-04,-1.394413750e-04,5.203551975e-02,-6.587868000e-02,-73.417688,-21.519529
262.0,2840000000,1.617477500e-04,-1.473593750e-04,3.329405600e-02,-3.351679387e-02,-73.198720,-26.513312
262.0,2860000000,9.454875000e-05,-1.517697500e-04,3.533035900e-02,-1.256240870e-01,-74.952095,-17.687944
262.0,2880000000,-5.809087500e-05,-1.714342500e-04,6.806006500e-03,-6.754840438e-02,-74.845997,-23.363831
262.0,2900000000,-1.451675000e-04,-3.292543750e-04,4.287572800e-02,6.923678500e-03,-68.877904,-27.243972
262.0,2920000000,-1.664998750e-04,-1.990190000e-04,2.291566300e-02,-6.399461650e-02,-71.717864,-23.353168
262.0,2940000000,-2.494085000e-04,-8.572212500e-05,2.031089925e-02,-6.841714450e-02,-71.576849,-22.929890
262.0,2960000000,-6.993437500e-05,1.289432500e-04,3.864297113e-02,-4.038482175e-02,-76.672147,-25.052594
262.0,2980000000,2.161816250e-04,1.442195000e-04,2.337652875e-02,-7.461821350e-02,-71.704791,-22.136504
262.0,3000000000,2.754657500e-04,4.247437500e-05,1.384788345e-01,-1.351889365e-01,-71.096603,-14.265199
263.0,1000000000,-3.934450000e-05,-7.638000000e-05,8.289050000e-05,2.008068875e-03,-81.318322,-53.937034
263.0,1020000000,-7.495475000e-05,-9.381500000e-06,3.502862500e-05,-8.381612500e-04,-82.436509,-61.525870
263.0,1040000000,5.990087500e-05,9.356312500e-05,-2.120763750e-03,-1.930211000e-03,-79.086084,-50.849510
263.0,1060000000,1.014523750e-04,8.202875000e-06,1.510585375e-03,-1.084925375e-03,-79.846456,-54.610581
263.0,1080000000,6.413000000e-05,-1.811087500e-05,1.063751875e-03,-1.443525625e-03,-83.525524,-54.927739
263.0,1100000000,1.958300000e-05,-4.011600000e-05,2.321442375e-03,3.799073750e-04,-87.005390,-52.570060
263.0,1120000000,2.735462500e-05,1.714375000e-06,-4.800283750e-04,-2.196191250e-03,-91.242360,-52.963920
263.0,1140000000,3.966937500e-05,-5.089500000e-06,-3.634340250e-03,-5.858262375e-03,-87.959988,-43.230535
263.0,1160000000,5.748450000e-05,-1.632250000e-06,8.075066250e-04,2.793293875e-03,-84.805485,-50.729091
263.0,1180000000,6.886325000e-05,-4.157250000e-06,-2.325496625e-03,-1.374035375e-03,-83.224451,-51.369207
263.0,1200000000,8.636175000e-05,2.005037500e-05,-4.099016125e-03,-3.762008750e-04,-81.045570,-47.709979
263.0,1220000000,9.329600000e-05,3.120750000e-06,-3.606391125e-03,1.646253000e-03,-80.597883,-48.036523
263.0,1240000000,6.903325000e-05,-5.798612500e-05,4.162670000e-04,9.039990000e-04,-80.900174,-60.041488
263.0,1260000000,2.787800000e-05,-8.043112500e-05,-6.860522500e-04,1.353581500e-03,-81.398808,-56.377342
263.0,1280000000,1.199750000e-06,-2.613100000e-05,-1.200401250e-03,4.997106250e-03,-91.647734,-45.781982
263.0,1300000000,8.658537500e-05,3.452287500e-05,3.548347875e-03,2.581279500e-03,-80.610374,-47.154841
263.0,1320000000,1.437423750e-04,-1.527725000e-05,4.589034875e-03,7.343610000e-04,-76.799521,-46.655759
263.0,1340000000,9.714687500e-05,-6.834587500e-05,2.910050000e-03,8.793046125e-03,-78.505138,-40.665833
263.0,1360000000,2.607962500e-05,-7.516887500e-05,2.193402375e-03,6.092545000e-03,-81.985615,-43.774739
263.0,1380000000,3.879625000e-06,-5.400375000e-05,6.851598875e-03,-2.937248375e-03,-85.329165,-42.551453
263.0,1400000000,3.982087500e-05,-3.293087500e-05,-2.747255750e-03,7.143017625e-03,-85.734652,-42.323239
263.0,1420000000,1.139635000e-04,-4.864262500e-05,1.461025963e-02,-1.037400625e-03,-78.137846,-36.685001
263.0,1440000000,1.199967500e-04,-5.359887500e-05,1.009670575e-02,2.906581500e-03,-77.626559,-39.570636
263.0,1460000000,2.316287500e-05,-1.047800000e-04,4.224496250e-04,2.300680000e-03,-79.387222,-52.618863
263.0,1480000000,4.066050000e-05,-8.499412500e-05,9.163631250e-03,2.147164875e-03,-80.517202,-40.526523
263.0,1500000000,9.721150000e-05,-1.600362500e-05,-4.069478750e-04,7.624202500e-04,-80.129511,-61.267427
263.0,1520000000,1.172326250e-04,-2.937050000e-05,9.786743000e-03,1.480183125e-02,-78.354653,-35.018624
263.0,1540000000,9.765937500e-05,-6.885187500e-05,5.085639875e-03,9.788186500e-03,-78.453346,-39.148082
263.0,1560000000,7.248300000e-05,-7.112337500e-05,3.219585750e-03,9.965491500e-03,-79.866436,-39.598854
263.0,1580000000,8.641962500e-05,-1.077375000e-04,8.730860250e-03,-3.689462000e-03,-77.195190,-40.465300
263.0,1600000000,9.332487500e-05,-1.321445000e-04,9.279362625e-03,1.144138750e-04,-75.821680,-40.648977
263.0,1620000000,7.692612500e-05,-1.114117500e-04,-3.710142500e-03,-3.368780875e-03,-77.368326,-46.000868
263.0,1640000000,2.261325000e-05,-6.162300000e-05,2.173238987e-02,4.520258375e-03,-83.656484,-33.073914
263.0,1660000000,2.102550000e-05,-1.300800000e-05,1.118147925e-02,-7.868862500e-04,-92.137600,-39.008559
263.0,1680000000,1.342063750e-04,-4.009025000e-05,1.361901612e-02,3.494211875e-03,-77.073324,-37.040216
263.0,1700000000,1.424621250e-04,-1.519465000e-04,4.632378225e-02,1.143763175e-02,-73.626785,-26.426919
263.0,1720000000,9.884062500e-05,-1.648915000e-04,-4.721472750e-03,-1.923545000e-04,-74.322836,-46.511248
263.0,1740000000,5.700650000e-05,-1.423257500e-04,2.597995550e-02,3.149619625e-03,-76.288146,-31.643867
263.0,1760000000,8.259125000e-06,-9.024525000e-05,1.633107700e-02,-4.685015250e-03,-80.855289,-35.396233
263.0,1780000000,3.188537500e-05,-6.711187500e-05,1.450225450e-02,-3.689602750e-03,-82.580074,-36.498905
263.0,1800000000,1.518001250e-04,-9.039737500e-05,2.831985787e-02,2.110336400e-02,-75.056372,-29.040060
263.0,1820000000,1.736335000e-04,-1.224841250e-04,3.027658788e-02,-1.084606263e-02,-73.453331,-29.853498
263.0,1840000000,1.808298750e-04,-1.156672500e-04,3.002090600e-02,1.776682500e-03,-73.365030,-30.436340
263.0,1860000000,1.303213750e-04,-1.715358750e-04,3.207439975e-02,1.324844750e-03,-73.334051,-29.869426
263.0,1880000000,9.996012500e-05,-2.403285000e-04,1.120184300e-02,1.079893650e-02,-71.690919,-36.160082
263.0,1900000000,1.017487500e-04,-2.417592500e-04,8.294844825e-02,6.115072750e-03,-71.624094,-21.600295
263.0,1920000000,7.733562500e-05,-1.771875000e-04,4.853102575e-02,-2.446476925e-02,-74.274047,-25.296211
263.0,1940000000,2.162937500e-04,6.578300000e-05,4.252358138e-02,2.652261025e-02,-72.914908,-26.000316
263.0,1960000000,5.289017500e-04,1.059308750e-04,7.210086175e-02,2.041592913e-02,-65.361691,-22.506236
263.0,1980000000,2.302315000e-04,-2.931978750e-04,1.292399760e-01,1.527435150e-02,-68.570741,-17.711820
