angle_deg,freq_Hz,S11_re,S11_im,S21_re,S21_im,S11_dB,S21_dB
0.0,1780000000,-9.179700000e-05,-7.437000000e-05,2.946546000e-03,-3.711315000e-03,-78.551897,-46.486677
0.0,1800000000,-8.848500000e-05,-8.434300000e-05,3.706423200e-02,-1.490022600e-02,-78.255524,-27.970286
0.0,1820000000,-8.941500000e-05,-7.942400000e-05,6.150944000e-02,6.861111000e-03,-78.445664,-24.167461
0.0,1840000000,-9.451700000e-05,-7.237100000e-05,-1.329767400e-02,3.694930000e-02,-78.485987,-28.118934
0.0,1860000000,-8.566500000e-05,-7.396600000e-05,8.816443200e-02,-1.158426400e-02,-78.924691,-21.019794
0.0,1880000000,-9.413000000e-05,-7.560700000e-05,7.339576000e-02,-1.757217600e-02,-78.363356,-22.444514
0.0,1900000000,-8.520800000e-05,-7.855300000e-05,3.451053200e-02,1.537357000e-03,-78.718924,-29.232357
0.0,1920000000,-1.000340000e-04,-7.839500000e-05,5.799298800e-02,-2.579846400e-02,-77.917582,-23.948300
0.0,1940000000,-1.115090000e-04,-7.124600000e-05,-8.044131200e-02,6.369871600e-02,-77.567077,-19.776405
0.0,1960000000,-8.447500000e-05,-7.225000000e-05,-5.817692800e-02,1.966552400e-02,-79.081190,-24.235103
0.0,1980000000,-9.531500000e-05,-7.148800000e-05,5.509422800e-02,-1.286989040e-01,-78.478498,-17.077709
0.0,2000000000,-1.129340000e-04,-1.041270000e-04,4.584271600e-02,-3.216375000e-03,-76.271520,-26.753267
0.0,2020000000,-1.076600000e-04,-7.005500000e-05,3.121146560e-01,5.667056000e-02,-77.825587,-9.972850
0.0,2040000000,-7.506800000e-05,-8.207100000e-05,1.001332160e-01,1.201188960e-01,-79.076003,-16.116286
0.0,2060000000,-6.615700000e-05,-5.872000000e-05,3.458406000e-02,-1.902439360e-01,-81.065275,-14.272583
0.0,2080000000,-8.124100000e-05,-5.924200000e-05,1.931810880e-01,-1.263206600e-02,-79.952611,-14.262178
0.0,2100000000,-9.304900000e-05,-8.302300000e-05,7.662002400e-02,-1.438542560e-01,-78.082435,-15.756955
0.0,2120000000,-1.443270000e-04,-6.391100000e-05,3.508967360e-01,2.203671200e-01,-76.035409,-7.652545
0.0,2140000000,-1.437850000e-04,-1.035180000e-04,-3.624159680e-01,-1.417229440e-01,-75.032073,-8.197860
0.0,2160000000,-7.247700000e-05,-1.028420000e-04,-1.890931360e-01,5.641656400e-02,-78.005358,-14.096147
0.0,2180000000,-1.025730000e-04,-1.259960000e-04,1.424076320e-01,-2.836744640e-01,-75.784584,-9.967501
0.0,2200000000,-1.237130000e-04,-5.676800000e-05,7.752633600e-02,-4.155886400e-02,-77.321829,-21.114009
0.0,2220000000,-1.096320000e-04,-5.023900000e-05,4.265540000e-03,-1.521332960e-01,-78.373420,-16.352102
0.0,2240000000,-9.824900000e-05,-7.506800000e-05,-2.232013120e-01,-7.778765600e-02,-78.156473,-12.528233
0.0,2260000000,-6.676700000e-05,-1.159090000e-04,-2.775330560e-01,-2.364282240e-01,-77.473234,-8.764002
0.0,2280000000,-1.481280000e-04,-8.662600000e-05,-1.028570080e-01,-8.602080000e-02,-75.309742,-17.452310
0.0,2300000000,-1.611260000e-04,-5.752100000e-05,1.452284160e-01,2.042684000e-01,-75.335735,-12.019237
0.0,2320000000,-7.109300000e-05,-9.227300000e-05,2.250445760e-01,-8.630222400e-02,-78.674675,-12.358752
0.0,2340000000,-1.956600000e-04,-6.387400000e-05,-3.814646400e-01,8.801928000e-02,-73.730161,-8.145636
0.0,2360000000,-4.526800000e-05,-1.212740000e-04,5.507831040e-01,2.731885760e-01,-77.758147,-4.225151
0.0,2380000000,-8.257800000e-05,-7.182900000e-05,1.690562240e-01,-1.532308480e-01,-79.215964,-12.834983
0.0,2400000000,-1.063280000e-04,-1.134850000e-04,3.319854720e-01,-7.424888800e-02,-76.164631,-9.365644
0.0,2420000000,-8.831100000e-05,-7.396100000e-05,3.790967000e-03,-2.265926400e-01,-78.771598,-12.893869
0.0,2440000000,-7.199100000e-05,-9.972400000e-05,2.117833760e-01,1.072036640e-01,-78.202305,-12.491460
0.0,2460000000,-8.815100000e-05,-8.595200000e-05,-1.213857520e-01,-7.638663200e-02,-78.193482,-16.867780
0.0,2480000000,-5.094300000e-05,-1.253230000e-04,6.157444480e-01,-5.489015600e-02,-77.375241,-4.177614
0.0,2500000000,-4.925800000e-05,-1.143290000e-04,-2.723448960e-01,1.135342960e-01,-78.097392,-10.601725
0.0,2520000000,-6.057600000e-05,-8.098000000e-05,3.008558720e-01,-4.210297600e-01,-79.902427,-5.722214
0.0,2540000000,-2.511300000e-05,-8.509600000e-05,3.756298880e-01,-4.864965200e-02,-81.039154,-8.432552
0.0,2560000000,-2.442100000e-05,-1.775100000e-05,1.307867760e-01,-9.900832800e-02,-90.402513,-15.701213
0.0,2580000000,-6.327900000e-05,-9.552100000e-05,-1.041377760e-01,-4.158090240e-01,-78.817851,-7.357920
0.0,2600000000,-1.899700000e-05,-8.774800000e-05,5.619646720e-01,-3.472779520e-01,-80.936328,-3.601090
0.0,2620000000,-1.124810000e-04,-3.914500000e-05,8.028748000e-02,-2.953923000e-02,-78.481919,-21.355693
0.0,2640000000,-4.530400000e-05,-4.611800000e-05,-7.231764000e-03,2.859319000e-02,-83.788941,-30.605462
0.0,2660000000,-3.566400000e-05,-1.152010000e-04,2.006625000e-02,9.604823200e-02,-78.373403,-20.164677
0.0,2680000000,-7.349900000e-05,-1.241290000e-04,1.823750080e-01,2.350192600e-02,-76.817256,-14.709165
0.0,2700000000,-8.358200000e-05,-9.656600000e-05,5.014895200e-02,5.658687600e-02,-77.875209,-22.428324
0.0,2720000000,-1.363620000e-04,-1.373500000e-04,1.485022080e-01,-2.041887200e-02,-74.264367,-16.484001
0.0,2740000000,-1.347830000e-04,-9.404500000e-05,3.552260400e-02,-7.126360800e-02,-75.684606,-21.978863
0.0,2760000000,-1.541990000e-04,-3.896000000e-06,2.448981000e-02,-1.275771200e-02,-76.235597,-31.177545
0.0,2780000000,-3.192100000e-05,-8.808600000e-05,-4.034696400e-02,-2.397380000e-02,-80.565998,-26.570603
0.0,2800000000,-7.192100000e-05,-9.074000000e-05,-8.890822400e-02,-9.128013600e-02,-78.726885,-17.895013
0.0,2820000000,-1.430670000e-04,-1.589600000e-05,-1.401241000e-02,6.013477600e-02,-76.835924,-24.187857
0.0,2840000000,-1.187110000e-04,-1.156470000e-04,1.708797440e-01,-8.439116000e-03,-75.611962,-15.335609
0.0,2860000000,-1.034690000e-04,-1.368120000e-04,4.629044400e-02,-7.688834400e-02,-75.313078,-20.939548
0.0,2880000000,-9.915800000e-05,-1.631260000e-04,1.405905800e-02,-5.326758800e-02,-74.383930,-25.178280
0.0,2900000000,-1.216570000e-04,-1.009700000e-04,6.335999200e-02,9.812372000e-03,-76.021405,-23.860767
0.0,2920000000,1.161900000e-05,-2.922700000e-05,-2.716244400e-02,6.873130000e-04,-90.047077,-31.317843
0.0,2940000000,-7.159900000e-05,-1.692240000e-04,-1.371164600e-02,-1.898819360e-01,-74.715567,-14.407740
0.0,2960000000,-7.353700000e-05,-2.470900000e-05,4.569736400e-02,5.189871600e-02,-82.205316,-23.204153
0.0,2980000000,-5.351300000e-05,-8.648800000e-05,-9.924874000e-03,-1.518262240e-01,-79.853192,-16.354545
0.0,3000000000,-4.612200000e-05,-6.885800000e-05,5.326393200e-02,-7.979771000e-03,-81.631278,-25.374937
1.0,1000000000,-9.222600000e-05,-7.765800000e-05,8.780090000e-04,-3.675669000e-03,-78.375431,-48.452279
1.0,1020000000,-9.176000000e-05,-7.754700000e-05,5.712660000e-04,-2.085226000e-03,-78.406303,-53.302637
1.0,1040000000,-9.197700000e-05,-7.717600000e-05,1.378374000e-03,-7.834485000e-03,-78.411581,-41.987399
1.0,1060000000,-9.224500000e-05,-7.732700000e-05,-1.056706800e-02,9.214944000e-03,-78.389734,-37.064648
1.0,1080000000,-9.155200000e-05,-7.741900000e-05,1.203843000e-02,6.772990000e-04,-78.423779,-38.374878
1.0,1100000000,-9.163900000e-05,-7.786400000e-05,2.783321000e-03,-7.301412000e-03,-78.398164,-42.142610
1.0,1120000000,-9.160100000e-05,-7.741100000e-05,-1.107393800e-02,-5.377908000e-03,-78.421443,-38.194326
1.0,1140000000,-9.220600000e-05,-7.710400000e-05,5.711360000e-03,6.659518000e-03,-78.402231,-41.136852
1.0,1160000000,-9.166100000e-05,-7.745900000e-05,2.122790000e-03,-5.495442000e-03,-78.415882,-44.595939
1.0,1180000000,-9.177600000e-05,-7.793600000e-05,-4.121224000e-03,-6.884680000e-03,-78.387262,-41.912267
1.0,1200000000,-9.184800000e-05,-7.764800000e-05,-1.103898200e-02,-4.026625000e-03,-78.396735,-38.598918
1.0,1220000000,-9.187000000e-05,-7.822400000e-05,4.544576000e-03,9.947942000e-03,-78.368657,-39.222154
1.0,1240000000,-9.207600000e-05,-7.737500000e-05,2.255810000e-04,-1.519145000e-03,-78.396852,-56.273294
1.0,1260000000,-9.098300000e-05,-7.756300000e-05,1.220066000e-03,-1.121397000e-03,-78.448485,-55.612849
1.0,1280000000,-9.203700000e-05,-7.712400000e-05,6.684950000e-04,7.949161000e-03,-78.410672,-41.962968
1.0,1300000000,-9.204700000e-05,-7.722100000e-05,3.847968000e-03,2.276747000e-03,-78.405612,-46.991778
1.0,1320000000,-9.155500000e-05,-7.698900000e-05,5.395288000e-03,9.445502000e-03,-78.443718,-39.269175
1.0,1340000000,-9.125200000e-05,-7.726900000e-05,3.427934000e-03,-1.303863000e-03,-78.447421,-48.712522
1.0,1360000000,-9.087300000e-05,-7.773900000e-05,3.215957000e-03,6.611500000e-05,-78.446259,-49.851960
1.0,1380000000,-9.251400000e-05,-7.722200000e-05,5.517654000e-03,1.914328600e-02,-78.379713,-34.013081
1.0,1400000000,-9.133000000e-05,-7.800800000e-05,1.597209600e-02,8.841578000e-03,-78.408415,-34.771890
1.0,1420000000,-9.168500000e-05,-7.846800000e-05,7.533500000e-03,-5.475838000e-03,-78.367382,-40.617885
1.0,1440000000,-9.216400000e-05,-7.701600000e-05,1.011095600e-02,-5.542403000e-03,-78.408641,-38.763128
1.0,1460000000,-9.375900000e-05,-7.796700000e-05,6.509104000e-03,3.592958000e-03,-78.277006,-42.574494
1.0,1480000000,-8.987400000e-05,-7.762900000e-05,1.723155000e-03,1.141615200e-02,-78.506701,-38.751771
1.0,1500000000,-9.336000000e-05,-7.517000000e-05,-3.291406000e-03,-5.015093000e-03,-78.426454,-44.438844
1.0,1520000000,-8.957600000e-05,-7.880000000e-05,1.344409000e-03,6.326488000e-03,-78.466944,-43.784926
1.0,1540000000,-9.244500000e-05,-7.823500000e-05,7.050622000e-03,-3.332752000e-03,-78.336648,-42.159642
1.0,1560000000,-9.457400000e-05,-7.845500000e-05,2.290319000e-02,1.792168200e-02,-78.210395,-30.727617
1.0,1580000000,-9.268800000e-05,-7.917700000e-05,1.266972800e-02,1.455341800e-02,-78.279794,-34.290790
1.0,1600000000,-9.128400000e-05,-7.796100000e-05,-5.898920000e-04,-1.675786600e-02,-78.413153,-35.510248
1.0,1620000000,-8.779900000e-05,-7.650200000e-05,7.507773000e-03,1.256448200e-02,-78.677012,-36.691139
1.0,1640000000,-9.083800000e-05,-7.475800000e-05,4.470741200e-02,-2.827432000e-03,-78.588545,-26.975074
1.0,1660000000,-9.372100000e-05,-7.758400000e-05,3.504338400e-02,-2.241410600e-02,-78.296531,-27.618457
1.0,1680000000,-9.073200000e-05,-7.720700000e-05,6.338056000e-03,4.187068000e-02,-78.479192,-27.463410
1.0,1700000000,-9.193200000e-05,-7.956500000e-05,2.014281600e-02,1.931795000e-03,-78.302644,-33.877834
1.0,1720000000,-9.026700000e-05,-7.313600000e-05,2.999878400e-02,-2.566886000e-03,-78.697626,-30.426246
1.0,1740000000,-9.614700000e-05,-7.964400000e-05,1.045767800e-02,-3.566857200e-02,-78.072260,-28.596145
1.0,1760000000,-8.589300000e-05,-8.270900000e-05,4.124257600e-02,-3.760922800e-02,-78.471497,-25.064856
1.0,1780000000,-8.987100000e-05,-7.323000000e-05,-1.748210000e-04,9.383710000e-03,-78.716192,-40.551001
1.0,1800000000,-9.088000000e-05,-8.115300000e-05,4.547670400e-02,-6.872608000e-03,-78.284203,-26.746150
1.0,1820000000,-8.805800000e-05,-8.619300000e-05,9.536788000e-03,1.262864200e-02,-78.186297,-36.013086
1.0,1840000000,-1.009100000e-04,-8.035600000e-05,7.951447200e-02,-3.495837200e-02,-77.788489,-21.223615
1.0,1860000000,-9.117700000e-05,-7.555700000e-05,5.974886800e-02,-6.507878800e-02,-78.531868,-21.076173
1.0,1880000000,-8.521000000e-05,-7.811800000e-05,2.856977400e-02,3.881436800e-02,-78.740906,-26.339906
1.0,1900000000,-9.600100000e-05,-8.327800000e-05,3.859652800e-02,1.938392000e-03,-77.917894,-28.258095
1.0,1920000000,-8.683800000e-05,-7.555800000e-05,6.044397200e-02,-2.893252600e-02,-78.777891,-23.476990
1.0,1940000000,-8.167600000e-05,-7.821900000e-05,-6.131013600e-02,2.674029400e-02,-78.931573,-23.493063
1.0,1960000000,-8.455300000e-05,-9.405000000e-05,8.759225600e-02,-6.590797200e-02,-77.960263,-19.202305
1.0,1980000000,-8.153600000e-05,-7.954000000e-05,4.071161000e-03,1.547557120e-01,-78.869016,-16.204062
1.0,2000000000,-7.998900000e-05,-7.405700000e-05,5.105340400e-02,-5.902135200e-02,-79.250856,-22.153848
1.0,2020000000,-1.116310000e-04,-4.778700000e-05,3.597790720e-01,-4.980467200e-02,-78.313529,-8.796845
1.0,2040000000,-8.869300000e-05,-4.925800000e-05,1.725866720e-01,-1.546261280e-01,-79.874665,-12.700629
1.0,2060000000,-1.060130000e-04,-9.469000000e-05,-1.249844080e-01,-1.805106080e-01,-76.945422,-13.169063
1.0,2080000000,-1.174400000e-04,-9.166500000e-05,9.863233600e-02,-1.277590720e-01,-76.537522,-15.841803
1.0,2100000000,-1.145060000e-04,-9.260000000e-05,6.640158400e-02,-2.367395520e-01,-76.638129,-12.185693
1.0,2120000000,-9.970900000e-05,-9.712600000e-05,-4.169100480e-01,-9.729126400e-02,-77.127506,-7.368859
1.0,2140000000,-4.264600000e-05,-7.063500000e-05,-3.007867520e-01,-1.498068640e-01,-81.669814,-9.472493
1.0,2160000000,-1.049630000e-04,-7.812400000e-05,3.221466880e-01,2.829094200e-02,-77.664813,-9.805561
1.0,2180000000,-1.063150000e-04,-1.194340000e-04,4.524541200e-02,-8.852352000e-02,-75.923141,-20.050866
1.0,2200000000,-1.238780000e-04,-4.428000000e-05,6.167111600e-02,1.846327400e-02,-77.617913,-23.825573
1.0,2220000000,-1.158240000e-04,-1.038970000e-04,-1.395357440e-01,-1.871083520e-01,-76.160091,-12.637648
1.0,2240000000,-1.104390000e-04,2.629000000e-06,5.336032800e-02,3.470996480e-01,-79.135090,-9.089471
1.0,2260000000,-6.584400000e-05,-9.914200000e-05,4.148356160e-01,-1.703608320e-01,-78.487967,-6.965633
1.0,2280000000,-1.245260000e-04,-3.929200000e-05,1.871989600e-01,1.884020200e-02,-77.682607,-14.510163
1.0,2300000000,-9.980200000e-05,-9.342800000e-05,-1.715777280e-01,2.328411680e-01,-77.284086,-10.775137
1.0,2320000000,-6.962800000e-05,-3.599100000e-05,2.670198400e-01,-3.688573200e-02,-82.115905,-11.387037
1.0,2340000000,-7.410900000e-05,-1.051890000e-04,1.801176160e-01,-1.761448160e-01,-77.810218,-11.974359
1.0,2360000000,-9.781300000e-05,-4.263500000e-05,3.721688640e-01,-1.631800480e-01,-79.436622,-7.821546
1.0,2380000000,-5.821900000e-05,-8.725600000e-05,-2.274159840e-01,8.575990400e-02,-79.584865,-12.286125
1.0,2400000000,-7.541300000e-05,-7.616000000e-05,3.350274240e-01,-3.185161920e-01,-79.397758,-6.702037
1.0,2420000000,-6.188800000e-05,-9.803900000e-05,1.930891000e-02,-1.673263680e-01,-78.715435,-15.471262
1.0,2440000000,-1.436300000e-04,-5.219700000e-05,1.346927040e-01,3.845999200e-02,-76.316368,-17.072723
1.0,2460000000,-1.234820000e-04,-8.788200000e-05,6.335186800e-02,1.657076160e-01,-76.388191,-15.020691
1.0,2480000000,-3.902500000e-05,-8.400900000e-05,3.090961920e-01,2.364401760e-01,-80.664893,-8.197467
1.0,2500000000,-1.342270000e-04,9.778000000e-06,-2.451633760e-01,3.358021760e-01,-77.420217,-7.622849
1.0,2520000000,-1.200380000e-04,-8.108600000e-05,3.245244800e-01,-3.840179520e-01,-76.781105,-5.972471
1.0,2540000000,-8.407900000e-05,-1.419910000e-04,2.017155520e-01,6.313269600e-02,-75.649408,-13.499364
1.0,2560000000,-1.559330000e-04,-8.557700000e-05,1.216667200e-01,-9.810881600e-02,-74.997838,-16.121098
1.0,2580000000,-6.338400000e-05,-5.689400000e-05,7.919172000e-02,1.310687040e-01,-81.393950,-16.298510
1.0,2600000000,-5.543900000e-05,-7.274100000e-05,3.710545920e-01,1.566048800e-01,-80.775478,-7.899315
1.0,2620000000,-8.787100000e-05,-6.229500000e-05,9.882189600e-02,1.718065600e-02,-79.354679,-19.973614
1.0,2640000000,-7.038900000e-05,-9.377700000e-05,1.288644800e-02,-7.033114400e-02,-78.617372,-22.913641
1.0,2660000000,-1.380840000e-04,-1.021200000e-04,-1.307268800e-02,1.226182880e-01,-75.302415,-18.179810
1.0,2680000000,-1.051820000e-04,-1.363560000e-04,7.008134400e-02,1.379645760e-01,-75.278843,-16.207739
1.0,2700000000,-1.346460000e-04,-6.484200000e-05,1.417703360e-01,5.104624400e-02,-76.510329,-16.438872
1.0,2720000000,-8.883700000e-05,-6.871800000e-05,9.803479200e-02,-4.357644800e-02,-78.991411,-19.389350
1.0,2740000000,-8.678800000e-05,1.360600000e-05,6.746064800e-02,-2.759395600e-02,-81.125357,-22.747121
1.0,2760000000,-1.062020000e-04,-3.653600000e-05,1.185464400e-01,-1.415343600e-02,-78.991560,-18.460761
1.0,2780000000,-1.424270000e-04,-4.574900000e-05,6.007865000e-03,-1.354104640e-01,-76.501706,-17.358415
1.0,2800000000,-3.017200000e-05,-8.282400000e-05,2.247253600e-01,4.558176400e-02,-81.095698,-12.791862
1.0,2820000000,-1.524270000e-04,-3.191000000e-05,2.482749200e-02,1.327372160e-01,-76.152482,-17.390806
1.0,2840000000,-2.113100000e-04,-8.342200000e-05,1.925445000e-02,-1.713747000e-02,-72.872565,-31.775529
1.0,2860000000,-1.104650000e-04,-9.452700000e-05,-6.918237000e-03,-1.002276560e-01,-76.749388,-19.959606
1.0,2880000000,-1.139500000e-04,-4.821100000e-05,1.041191040e-01,-2.755388200e-02,-78.150559,-19.355419
1.0,2900000000,-1.201690000e-04,-6.284600000e-05,-5.997504400e-02,-4.825956400e-02,-77.354134,-22.272390
1.0,2920000000,-4.083100000e-05,-1.317930000e-04,-4.144112000e-02,-2.062040200e-02,-77.204114,-26.690655
1.0,2940000000,-1.809400000e-05,-9.737500000e-05,1.113895760e-01,-2.046690880e-01,-80.083627,-12.652236
1.0,2960000000,-6.509300000e-05,-1.274940000e-04,1.158419680e-01,8.910450000e-04,-76.884195,-18.722425
1.0,2980000000,-4.602200000e-05,-3.127400000e-05,-5.735640800e-02,-6.848604800e-02,-85.091868,-20.979919
1.0,3000000000,-2.878290000e-04,-9.895000000e-06,1.627232000e-01,-4.215678800e-02,-70.812179,-15.488888
2.0,1000000000,-9.157100000e-05,-7.758600000e-05,-6.200130000e-04,-2.602971000e-03,-78.414917,-51.450946
2.0,1020000000,-9.139600000e-05,-7.732500000e-05,1.032785000e-03,2.745620000e-04,-78.436816,-59.423228
2.0,1040000000,-9.132000000e-05,-7.760100000e-05,4.219859000e-03,-1.135905600e-02,-78.428075,-38.331693
2.0,1060000000,-9.208500000e-05,-7.738300000e-05,-6.566399000e-03,2.134924000e-03,-78.395982,-43.217048
2.0,1080000000,-9.132300000e-05,-7.727400000e-05,1.167864000e-02,1.084684000e-03,-78.443251,-38.614852
2.0,1100000000,-9.162300000e-05,-7.707100000e-05,-3.829026000e-03,-4.583862000e-03,-78.436110,-44.476576
2.0,1120000000,-9.189700000e-05,-7.715000000e-05,-7.860488000e-03,-1.052755800e-02,-78.417225,-37.629171
2.0,1140000000,-9.160000000e-05,-7.767300000e-05,-4.011990000e-04,4.052547000e-03,-78.409247,-47.803081
2.0,1160000000,-9.171200000e-05,-7.702100000e-05,4.939134000e-03,7.159010000e-04,-78.433501,-46.036688
2.0,1180000000,-9.235100000e-05,-7.740200000e-05,-6.174500000e-03,-6.769064000e-03,-78.380401,-40.760068
2.0,1200000000,-9.227700000e-05,-7.733800000e-05,-1.264298600e-02,-9.091800000e-04,-78.387455,-37.940606
2.0,1220000000,-9.261200000e-05,-7.687500000e-05,-1.628349000e-03,1.633947000e-03,-78.390291,-52.739820
2.0,1240000000,-9.282800000e-05,-7.819500000e-05,-6.453030000e-04,3.258577000e-03,-78.317532,-49.572379
2.0,1260000000,-9.104400000e-05,-7.754500000e-05,1.775679000e-03,-2.992741000e-03,-78.445960,-49.168725
2.0,1280000000,-9.149600000e-05,-7.779000000e-05,-1.620372000e-03,6.867107000e-03,-78.409504,-43.029210
2.0,1300000000,-9.066200000e-05,-7.715500000e-05,7.879509000e-03,1.160069800e-02,-78.485538,-37.062777
2.0,1320000000,-9.170000000e-05,-7.739900000e-05,9.946006000e-03,9.961590000e-03,-78.416527,-37.029921
2.0,1340000000,-9.057900000e-05,-7.834500000e-05,-9.117110000e-04,-2.811356000e-03,-78.433753,-50.587401
2.0,1360000000,-9.135900000e-05,-7.743800000e-05,4.370215000e-03,7.647326000e-03,-78.433566,-41.102481
2.0,1380000000,-9.126200000e-05,-7.690200000e-05,1.465076000e-03,7.265446000e-03,-78.464086,-42.601655
2.0,1400000000,-9.206100000e-05,-7.766100000e-05,1.713399400e-02,1.006106600e-02,-78.384386,-34.036242
2.0,1420000000,-9.245900000e-05,-7.733100000e-05,8.929966000e-03,-1.005223800e-02,-78.377717,-37.428213
2.0,1440000000,-9.325400000e-05,-7.800100000e-05,2.656168000e-03,2.590601800e-02,-78.303119,-31.686569
2.0,1460000000,-9.208500000e-05,-7.820300000e-05,4.090512000e-03,2.166475000e-03,-78.357853,-46.690609
2.0,1480000000,-9.196700000e-05,-7.418100000e-05,1.354303400e-02,6.787229000e-03,-78.550913,-36.392547
2.0,1500000000,-9.069800000e-05,-8.000100000e-05,-4.190315000e-03,-5.100094000e-03,-78.348659,-43.608154
2.0,1520000000,-8.897300000e-05,-7.626700000e-05,-4.875769000e-03,2.102096000e-03,-78.622393,-45.498752
2.0,1540000000,-9.190900000e-05,-7.930100000e-05,1.106209000e-03,-1.102804200e-02,-78.316230,-39.106552
2.0,1560000000,-9.023600000e-05,-7.832700000e-05,2.126206800e-02,-2.376960200e-02,-78.453431,-29.926494
